instance,set,n_customers,seed,cost,optimal,gap,n_routes,k_reference,init_cost,init_gap,iterations,runtime,time_to_best,iter_to_best,time_limit,stop_reason,param,value
P-n45-k5,P,44,3,510,510.0,0.0,5,5,561,10.0,13538,10.000148999970406,0.1996789169497788,263,10.0,time_limit,n_neighbors,30
P-n45-k5,P,44,4,510,510.0,0.0,5,5,525,2.9411764705882355,13782,10.002296667022165,0.026170749973971397,27,10.0,time_limit,n_neighbors,30
P-n45-k5,P,44,5,510,510.0,0.0,5,5,523,2.549019607843137,13491,10.000513834005687,0.01246983400778845,8,10.0,time_limit,n_neighbors,30
P-n65-k10,P,64,1,792,792.0,0.0,10,10,840,6.0606060606060606,8338,10.000168750004377,1.0356826250208542,913,10.0,time_limit,n_neighbors,30
P-n65-k10,P,64,2,792,792.0,0.0,10,10,837,5.681818181818182,8335,10.00238633400295,1.908622166956775,1600,10.0,time_limit,n_neighbors,30
P-n65-k10,P,64,3,792,792.0,0.0,10,10,833,5.1767676767676765,8377,10.000022707972676,2.7910499999998137,2309,10.0,time_limit,n_neighbors,30
P-n65-k10,P,64,4,792,792.0,0.0,10,10,854,7.828282828282828,8298,10.000222666014452,2.9418891250388697,2417,10.0,time_limit,n_neighbors,30
P-n65-k10,P,64,5,792,792.0,0.0,10,10,852,7.575757575757576,8337,10.000674583017826,4.429554791015107,3773,10.0,time_limit,n_neighbors,30
P-n101-k4,P,100,1,681,681.0,0.0,4,4,736,8.076358296622614,3735,10.000583291985095,2.710680791991763,1027,10.0,time_limit,n_neighbors,30
P-n101-k4,P,100,2,681,681.0,0.0,4,4,706,3.671071953010279,3994,10.001347916026134,2.8534106250153854,1129,10.0,time_limit,n_neighbors,30
P-n101-k4,P,100,3,681,681.0,0.0,4,4,698,2.4963289280469896,3911,10.00554604100762,2.9686222500167787,1182,10.0,time_limit,n_neighbors,30
P-n101-k4,P,100,4,681,681.0,0.0,4,4,717,5.286343612334802,3955,10.000800082983915,1.8163257080013864,673,10.0,time_limit,n_neighbors,30
P-n101-k4,P,100,5,681,681.0,0.0,4,4,736,8.076358296622614,3947,10.002237665990833,7.668537958001252,3021,10.0,time_limit,n_neighbors,30
E-n33-k4,E,32,1,835,835.0,0.0,4,4,868,3.9520958083832336,18149,10.003151667013299,0.034261084045283496,60,10.0,time_limit,n_neighbors,40
E-n33-k4,E,32,2,835,835.0,0.0,4,4,893,6.946107784431137,18113,10.000835167011246,0.04427879204740748,86,10.0,time_limit,n_neighbors,40
E-n33-k4,E,32,3,835,835.0,0.0,4,4,866,3.712574850299401,18139,10.000046417000704,0.1083641669829376,169,10.0,time_limit,n_neighbors,40
E-n33-k4,E,32,4,835,835.0,0.0,4,4,856,2.5149700598802394,18512,10.000336416997015,0.022508041991386563,41,10.0,time_limit,n_neighbors,40
E-n33-k4,E,32,5,835,835.0,0.0,4,4,867,3.8323353293413174,18416,10.000060833001044,0.07681766600580886,119,10.0,time_limit,n_neighbors,40
E-n76-k8,E,75,1,735,735.0,0.0,8,8,766,4.217687074829932,4656,10.001553834008519,6.133135917014442,2966,10.0,time_limit,n_neighbors,40
E-n76-k8,E,75,2,736,735.0,0.1360544217687075,8,8,805,9.523809523809524,4811,10.01013095799135,5.344614500005264,2584,10.0,time_limit,n_neighbors,40
E-n76-k8,E,75,3,736,735.0,0.1360544217687075,8,8,790,7.482993197278912,4977,10.001846291997936,5.907017584017012,2994,10.0,time_limit,n_neighbors,40
E-n76-k8,E,75,4,737,735.0,0.272108843537415,8,8,778,5.850340136054422,4714,10.00045729096746,3.299647957959678,1657,10.0,time_limit,n_neighbors,40
E-n76-k8,E,75,5,735,735.0,0.0,8,8,789,7.346938775510204,4653,10.001237666991074,7.088579833973199,3354,10.0,time_limit,n_neighbors,40
E-n101-k14,E,100,1,1083,1067.0,1.499531396438613,14,14,1130,5.904404873477039,2887,10.00494500005152,8.037624625023454,2341,10.0,time_limit,n_neighbors,40
E-n101-k14,E,100,2,1078,1067.0,1.0309278350515463,14,14,1128,5.716963448922212,2970,10.002033666998614,7.19892404199345,2259,10.0,time_limit,n_neighbors,40
E-n101-k14,E,100,3,1084,1067.0,1.5932521087160263,14,14,1132,6.091846298031865,2989,10.00755558302626,9.772105582989752,2924,10.0,time_limit,n_neighbors,40
E-n101-k14,E,100,4,1072,1067.0,0.46860356138706655,14,14,1148,7.591377694470478,2955,10.001773625030182,9.971133667044342,2948,10.0,time_limit,n_neighbors,40
E-n101-k14,E,100,5,1080,1067.0,1.218369259606373,14,14,1130,5.904404873477039,2950,10.000694791029673,4.665317874983884,1504,10.0,time_limit,n_neighbors,40
F-n72-k4,F,71,1,237,237.0,0.0,4,4,250,5.485232067510548,4955,10.000054957985412,0.028046499995980412,7,10.0,time_limit,n_neighbors,40
F-n72-k4,F,71,2,237,237.0,0.0,4,4,264,11.39240506329114,5067,10.000829958997201,0.056186750007327646,38,10.0,time_limit,n_neighbors,40
F-n72-k4,F,71,3,237,237.0,0.0,4,4,264,11.39240506329114,5082,10.000686541956384,1.1917511249775998,642,10.0,time_limit,n_neighbors,40
F-n72-k4,F,71,4,237,237.0,0.0,4,4,250,5.485232067510548,4861,10.001579832984135,1.0625638329656795,532,10.0,time_limit,n_neighbors,40
F-n72-k4,F,71,5,237,237.0,0.0,4,4,253,6.751054852320675,5077,10.001241417019628,0.32486695901025087,174,10.0,time_limit,n_neighbors,40
M-n121-k7,M,120,1,1036,1034.0,0.19342359767891681,7,7,1039,0.4835589941972921,2262,10.000229957979172,0.8620065409922972,234,10.0,time_limit,n_neighbors,40
M-n121-k7,M,120,2,1041,1034.0,0.6769825918762089,7,7,1051,1.644100580270793,2097,10.000896250014193,3.6875736670335755,873,10.0,time_limit,n_neighbors,40
M-n121-k7,M,120,3,1036,1034.0,0.19342359767891681,7,7,1046,1.1605415860735009,2110,10.002581666980404,5.979787916992791,1321,10.0,time_limit,n_neighbors,40
M-n121-k7,M,120,4,1036,1034.0,0.19342359767891681,7,7,1048,1.3539651837524178,2078,10.001940582995303,4.355235749972053,934,10.0,time_limit,n_neighbors,40
M-n121-k7,M,120,5,1036,1034.0,0.19342359767891681,7,7,1043,0.8704061895551257,2191,10.008638291968964,5.8880648339982145,1279,10.0,time_limit,n_neighbors,40
M-n200-k17,M,199,1,1296,1275.0,1.6470588235294117,17,17,1410,10.588235294117647,1726,10.005661459057592,6.981908084009774,1233,10.0,time_limit,n_neighbors,40
M-n200-k17,M,199,2,1301,1275.0,2.0392156862745097,17,17,1427,11.92156862745098,1679,10.009753291029483,8.166328750026878,1431,10.0,time_limit,n_neighbors,40
M-n200-k17,M,199,3,1306,1275.0,2.4313725490196076,17,17,1369,7.372549019607843,1740,10.017595959012397,9.609102124988567,1686,10.0,time_limit,n_neighbors,40
M-n200-k17,M,199,4,1298,1275.0,1.803921568627451,17,17,1397,9.568627450980392,1669,10.003134791972116,8.645189750008285,1456,10.0,time_limit,n_neighbors,40
M-n200-k17,M,199,5,1307,1275.0,2.5098039215686274,17,17,1404,10.117647058823529,1752,10.010410749993753,8.74733354098862,1553,10.0,time_limit,n_neighbors,40
P-n45-k5,P,44,1,510,510.0,0.0,5,5,556,9.019607843137255,11182,10.000921957951505,0.0721959579968825,65,10.0,time_limit,n_neighbors,40
P-n45-k5,P,44,2,510,510.0,0.0,5,5,560,9.803921568627452,10989,10.000687208026648,0.08366108301561326,72,10.0,time_limit,n_neighbors,40
P-n45-k5,P,44,3,510,510.0,0.0,5,5,561,10.0,11058,10.000113999994937,0.12417833396466449,135,10.0,time_limit,n_neighbors,40
P-n45-k5,P,44,4,510,510.0,0.0,5,5,525,2.9411764705882355,11089,10.000087124994025,0.09676475002197549,122,10.0,time_limit,n_neighbors,40
P-n45-k5,P,44,5,510,510.0,0.0,5,5,523,2.549019607843137,11158,10.000500708003528,0.021589500014670193,26,10.0,time_limit,n_neighbors,40
P-n65-k10,P,64,1,792,792.0,0.0,10,10,840,6.0606060606060606,6826,10.001177709025797,2.7532742920448072,1835,10.0,time_limit,n_neighbors,40
P-n65-k10,P,64,2,792,792.0,0.0,10,10,837,5.681818181818182,6569,10.000878042017575,2.487735749979038,1657,10.0,time_limit,n_neighbors,40
P-n65-k10,P,64,3,792,792.0,0.0,10,10,833,5.1767676767676765,6763,10.001179791986942,5.793256042001303,3903,10.0,time_limit,n_neighbors,40
P-n65-k10,P,64,4,792,792.0,0.0,10,10,854,7.828282828282828,6711,10.001955957966857,1.6497757909819484,1099,10.0,time_limit,n_neighbors,40
P-n65-k10,P,64,5,792,792.0,0.0,10,10,852,7.575757575757576,6614,10.000953957962338,1.4209485829924233,905,10.0,time_limit,n_neighbors,40
P-n101-k4,P,100,1,681,681.0,0.0,4,4,736,8.076358296622614,2789,10.000458957976662,5.6222792500047944,1530,10.0,time_limit,n_neighbors,40
P-n101-k4,P,100,2,681,681.0,0.0,4,4,706,3.671071953010279,3081,10.000499334011693,0.816711833991576,266,10.0,time_limit,n_neighbors,40
P-n101-k4,P,100,3,681,681.0,0.0,4,4,698,2.4963289280469896,3037,10.000110000022687,0.9211377910105512,281,10.0,time_limit,n_neighbors,40
P-n101-k4,P,100,4,681,681.0,0.0,4,4,717,5.286343612334802,2939,10.006083625019528,4.7555957500007935,1363,10.0,time_limit,n_neighbors,40
P-n101-k4,P,100,5,681,681.0,0.0,4,4,736,8.076358296622614,3013,10.000335041957442,4.217471833981108,1307,10.0,time_limit,n_neighbors,40
E-n33-k4,E,32,1,835,835.0,0.0,4,4,868,3.9520958083832336,44234,10.000011583964806,0.198847041989211,822,10.0,time_limit,removal_max_frac,0.15
E-n33-k4,E,32,2,835,835.0,0.0,4,4,895,7.18562874251497,44865,10.000180458009709,0.026962833013385534,164,10.0,time_limit,removal_max_frac,0.15
E-n33-k4,E,32,3,835,835.0,0.0,4,4,866,3.712574850299401,44703,10.000114208029117,0.028285790991503745,159,10.0,time_limit,removal_max_frac,0.15
E-n33-k4,E,32,4,835,835.0,0.0,4,4,856,2.5149700598802394,43263,10.000097916985396,0.023362834006547928,53,10.0,time_limit,removal_max_frac,0.15
E-n33-k4,E,32,5,835,835.0,0.0,4,4,867,3.8323353293413174,43860,10.000269250012934,0.06190475000767037,276,10.0,time_limit,removal_max_frac,0.15
E-n76-k8,E,75,1,736,735.0,0.1360544217687075,8,8,766,4.217687074829932,21265,10.000477459048852,3.9291162500157952,8424,10.0,time_limit,removal_max_frac,0.15
E-n76-k8,E,75,2,736,735.0,0.1360544217687075,8,8,805,9.523809523809524,21898,10.000305166002363,1.7528409999795258,3744,10.0,time_limit,removal_max_frac,0.15
E-n76-k8,E,75,3,736,735.0,0.1360544217687075,8,8,790,7.482993197278912,21753,10.001694625010714,3.4040217910078354,7125,10.0,time_limit,removal_max_frac,0.15
E-n76-k8,E,75,4,735,735.0,0.0,8,8,778,5.850340136054422,21768,10.000236583000515,4.163978125026915,9272,10.0,time_limit,removal_max_frac,0.15
E-n76-k8,E,75,5,736,735.0,0.1360544217687075,8,8,789,7.346938775510204,21525,10.000330207985826,5.5628191659925506,11826,10.0,time_limit,removal_max_frac,0.15
E-n101-k14,E,100,1,1078,1067.0,1.0309278350515463,14,14,1130,5.904404873477039,14354,10.000219374953303,6.243412999960128,8656,10.0,time_limit,removal_max_frac,0.15
E-n101-k14,E,100,2,1078,1067.0,1.0309278350515463,14,14,1128,5.716963448922212,14458,10.000974167021923,6.705503750010394,9519,10.0,time_limit,removal_max_frac,0.15
E-n101-k14,E,100,3,1079,1067.0,1.1246485473289598,14,14,1132,6.091846298031865,14451,10.000656666990835,6.1185678750043735,8640,10.0,time_limit,removal_max_frac,0.15
E-n101-k14,E,100,4,1079,1067.0,1.1246485473289598,14,14,1164,9.090909090909092,14330,10.000429790990893,6.629011832992546,9362,10.0,time_limit,removal_max_frac,0.15
E-n101-k14,E,100,5,1079,1067.0,1.1246485473289598,14,14,1130,5.904404873477039,14286,10.000311667041387,6.560759917018004,9076,10.0,time_limit,removal_max_frac,0.15
F-n72-k4,F,71,1,237,237.0,0.0,4,4,250,5.485232067510548,19012,10.000099583994597,0.08830754196969792,119,10.0,time_limit,removal_max_frac,0.15
F-n72-k4,F,71,2,237,237.0,0.0,4,4,264,11.39240506329114,18831,10.000066666980274,0.6268564999918453,1213,10.0,time_limit,removal_max_frac,0.15
F-n72-k4,F,71,3,237,237.0,0.0,4,4,264,11.39240506329114,19336,10.000049791997299,0.4879108329769224,849,10.0,time_limit,removal_max_frac,0.15
F-n72-k4,F,71,4,237,237.0,0.0,4,4,250,5.485232067510548,19329,10.000125666032545,0.20474929100601003,372,10.0,time_limit,removal_max_frac,0.15
F-n72-k4,F,71,5,237,237.0,0.0,4,4,253,6.751054852320675,18746,10.00041350000538,0.3014002090203576,548,10.0,time_limit,removal_max_frac,0.15
M-n121-k7,M,120,1,1035,1034.0,0.09671179883945841,7,7,1039,0.4835589941972921,10337,10.003145417023916,9.092972291982733,9305,10.0,time_limit,removal_max_frac,0.15
M-n121-k7,M,120,2,1035,1034.0,0.09671179883945841,7,7,1051,1.644100580270793,10514,10.000388082989957,7.867338166979607,8290,10.0,time_limit,removal_max_frac,0.15
M-n121-k7,M,120,3,1035,1034.0,0.09671179883945841,7,7,1049,1.4506769825918762,10258,10.000151249987539,8.199359041987918,8471,10.0,time_limit,removal_max_frac,0.15
M-n121-k7,M,120,4,1035,1034.0,0.09671179883945841,7,7,1048,1.3539651837524178,10389,10.000802499998827,8.317052124999464,8642,10.0,time_limit,removal_max_frac,0.15
M-n121-k7,M,120,5,1036,1034.0,0.19342359767891681,7,7,1043,0.8704061895551257,10130,10.000379625009373,3.4882839579950087,3474,10.0,time_limit,removal_max_frac,0.15
M-n200-k17,M,199,1,1304,1275.0,2.2745098039215685,17,17,1410,10.588235294117647,5152,10.004464291036129,8.653550999995787,4448,10.0,time_limit,removal_max_frac,0.15
M-n200-k17,M,199,2,1312,1275.0,2.9019607843137254,17,17,1429,12.07843137254902,5103,10.000753875006922,9.632106792007107,4915,10.0,time_limit,removal_max_frac,0.15
M-n200-k17,M,199,3,1297,1275.0,1.7254901960784315,17,17,1370,7.450980392156863,5161,10.00233179103816,9.89179512503324,5113,10.0,time_limit,removal_max_frac,0.15
M-n200-k17,M,199,4,1295,1275.0,1.5686274509803921,17,17,1397,9.568627450980392,5119,10.000416958006099,9.403834333003033,4801,10.0,time_limit,removal_max_frac,0.15
M-n200-k17,M,199,5,1303,1275.0,2.196078431372549,17,17,1404,10.117647058823529,5312,10.003465208981652,7.5587376250186935,3982,10.0,time_limit,removal_max_frac,0.15
P-n45-k5,P,44,1,510,510.0,0.0,5,5,556,9.019607843137255,41027,10.00011208304204,0.5792340000043623,2226,10.0,time_limit,removal_max_frac,0.15
P-n45-k5,P,44,2,510,510.0,0.0,5,5,560,9.803921568627452,41260,10.000081791949924,0.19030520896194503,822,10.0,time_limit,removal_max_frac,0.15
P-n45-k5,P,44,3,510,510.0,0.0,5,5,561,10.0,41259,10.000168208964169,0.22273608396062627,977,10.0,time_limit,removal_max_frac,0.15
P-n45-k5,P,44,4,510,510.0,0.0,5,5,525,2.9411764705882355,41257,10.000250541022979,0.04895787499845028,214,10.0,time_limit,removal_max_frac,0.15
P-n45-k5,P,44,5,510,510.0,0.0,5,5,523,2.549019607843137,41870,10.000130540982354,0.03522862499812618,137,10.0,time_limit,removal_max_frac,0.15
P-n65-k10,P,64,1,792,792.0,0.0,10,10,840,6.0606060606060606,28699,10.000394041999243,3.18752154201502,8736,10.0,time_limit,removal_max_frac,0.15
P-n65-k10,P,64,2,792,792.0,0.0,10,10,837,5.681818181818182,27989,10.000316334015224,4.32697900000494,11579,10.0,time_limit,removal_max_frac,0.15
P-n65-k10,P,64,3,792,792.0,0.0,10,10,833,5.1767676767676765,27938,10.000255958002526,0.17219662497518584,417,10.0,time_limit,removal_max_frac,0.15
P-n65-k10,P,64,4,792,792.0,0.0,10,10,854,7.828282828282828,27552,10.000121292017866,2.91632587503409,7552,10.0,time_limit,removal_max_frac,0.15
P-n65-k10,P,64,5,792,792.0,0.0,10,10,852,7.575757575757576,28199,10.000313583004754,0.613586540974211,1605,10.0,time_limit,removal_max_frac,0.15
P-n101-k4,P,100,1,681,681.0,0.0,4,4,736,8.076358296622614,11728,10.001163709035609,5.147869917040225,5775,10.0,time_limit,removal_max_frac,0.15
P-n101-k4,P,100,2,681,681.0,0.0,4,4,706,3.671071953010279,11995,10.00051570800133,0.19075812498340383,199,10.0,time_limit,removal_max_frac,0.15
P-n101-k4,P,100,3,681,681.0,0.0,4,4,698,2.4963289280469896,12135,10.000901209015865,1.1056172919925302,1156,10.0,time_limit,removal_max_frac,0.15
P-n101-k4,P,100,4,681,681.0,0.0,4,4,717,5.286343612334802,11606,10.000162291980814,6.417828249977902,7334,10.0,time_limit,removal_max_frac,0.15
P-n101-k4,P,100,5,681,681.0,0.0,4,4,735,7.929515418502203,11796,10.001868749968708,5.082121832994744,5681,10.0,time_limit,removal_max_frac,0.15
E-n33-k4,E,32,1,835,835.0,0.0,4,4,868,3.9520958083832336,33536,10.000122583995108,0.006130125024355948,21,10.0,time_limit,removal_max_frac,0.25
E-n33-k4,E,32,2,835,835.0,0.0,4,4,895,7.18562874251497,33970,10.00002408301225,0.02817770797992125,102,10.0,time_limit,removal_max_frac,0.25
E-n33-k4,E,32,3,835,835.0,0.0,4,4,866,3.712574850299401,33949,10.000714541994967,0.038342708023265004,118,10.0,time_limit,removal_max_frac,0.25
E-n33-k4,E,32,4,835,835.0,0.0,4,4,856,2.5149700598802394,34024,10.000109541986603,0.11459654202917591,395,10.0,time_limit,removal_max_frac,0.25
E-n33-k4,E,32,5,835,835.0,0.0,4,4,867,3.8323353293413174,33519,10.000292000011541,0.022869625012390316,82,10.0,time_limit,removal_max_frac,0.25
E-n76-k8,E,75,1,735,735.0,0.0,8,8,766,4.217687074829932,13902,10.000026791996788,6.854220750043169,9525,10.0,time_limit,removal_max_frac,0.25
E-n76-k8,E,75,2,735,735.0,0.0,8,8,805,9.523809523809524,14331,10.000262584013399,3.9931235420517623,5685,10.0,time_limit,removal_max_frac,0.25
E-n76-k8,E,75,3,736,735.0,0.1360544217687075,8,8,790,7.482993197278912,14301,10.000295832986012,4.218759040988516,5841,10.0,time_limit,removal_max_frac,0.25
E-n76-k8,E,75,4,735,735.0,0.0,8,8,778,5.850340136054422,14171,10.00115566601744,5.563185208011419,7722,10.0,time_limit,removal_max_frac,0.25
E-n76-k8,E,75,5,736,735.0,0.1360544217687075,8,8,789,7.346938775510204,14070,10.00004362501204,4.15079629101092,5598,10.0,time_limit,removal_max_frac,0.25
E-n101-k14,E,100,1,1080,1067.0,1.218369259606373,14,14,1130,5.904404873477039,9029,10.001037332986016,6.638222499983385,5950,10.0,time_limit,removal_max_frac,0.25
E-n101-k14,E,100,2,1079,1067.0,1.1246485473289598,14,14,1128,5.716963448922212,9136,10.001580499985721,9.690036583982874,8852,10.0,time_limit,removal_max_frac,0.25
E-n101-k14,E,100,3,1071,1067.0,0.37488284910965325,14,14,1132,6.091846298031865,9144,10.000295541016385,7.925666249997448,7282,10.0,time_limit,removal_max_frac,0.25
E-n101-k14,E,100,4,1079,1067.0,1.1246485473289598,14,14,1164,9.090909090909092,9230,10.000545207993127,6.597937665996142,6077,10.0,time_limit,removal_max_frac,0.25
E-n101-k14,E,100,5,1071,1067.0,0.37488284910965325,14,14,1130,5.904404873477039,8951,10.00443237501895,6.780847999965772,6071,10.0,time_limit,removal_max_frac,0.25
F-n72-k4,F,71,1,237,237.0,0.0,4,4,250,5.485232067510548,13994,10.000887917005457,0.15369516698410735,203,10.0,time_limit,removal_max_frac,0.25
F-n72-k4,F,71,2,237,237.0,0.0,4,4,264,11.39240506329114,13972,10.000153541041072,0.5989458750118501,858,10.0,time_limit,removal_max_frac,0.25
F-n72-k4,F,71,3,237,237.0,0.0,4,4,264,11.39240506329114,13535,10.000179624999873,0.3703571669757366,523,10.0,time_limit,removal_max_frac,0.25
F-n72-k4,F,71,4,237,237.0,0.0,4,4,250,5.485232067510548,14127,10.000460042036138,0.6282935829949565,830,10.0,time_limit,removal_max_frac,0.25
F-n72-k4,F,71,5,237,237.0,0.0,4,4,253,6.751054852320675,13780,10.000063917017542,0.43352416704874486,586,10.0,time_limit,removal_max_frac,0.25
M-n121-k7,M,120,1,1036,1034.0,0.19342359767891681,7,7,1039,0.4835589941972921,6379,10.000979708041996,3.1094704170245677,2015,10.0,time_limit,removal_max_frac,0.25
M-n121-k7,M,120,2,1036,1034.0,0.19342359767891681,7,7,1051,1.644100580270793,6519,10.00111133302562,5.943219083012082,3816,10.0,time_limit,removal_max_frac,0.25
M-n121-k7,M,120,3,1035,1034.0,0.09671179883945841,7,7,1049,1.4506769825918762,6511,10.003440583008341,6.672162415983621,4383,10.0,time_limit,removal_max_frac,0.25
M-n121-k7,M,120,4,1035,1034.0,0.09671179883945841,7,7,1048,1.3539651837524178,6723,10.000211916980334,9.17683837498771,6211,10.0,time_limit,removal_max_frac,0.25
M-n121-k7,M,120,5,1034,1034.0,0.0,7,7,1043,0.8704061895551257,6583,10.000792209000792,8.939373083994724,5958,10.0,time_limit,removal_max_frac,0.25
M-n200-k17,M,199,1,1300,1275.0,1.9607843137254901,17,17,1410,10.588235294117647,2813,10.00833258399507,8.554461834020913,2456,10.0,time_limit,removal_max_frac,0.25
M-n200-k17,M,199,2,1297,1275.0,1.7254901960784315,17,17,1429,12.07843137254902,2824,10.003692457976285,9.76310779096093,2775,10.0,time_limit,removal_max_frac,0.25
M-n200-k17,M,199,3,1313,1275.0,2.980392156862745,17,17,1370,7.450980392156863,2880,10.006354667013511,9.666559375007637,2800,10.0,time_limit,removal_max_frac,0.25
M-n200-k17,M,199,4,1297,1275.0,1.7254901960784315,17,17,1397,9.568627450980392,2879,10.000412833003793,8.193230958015192,2429,10.0,time_limit,removal_max_frac,0.25
M-n200-k17,M,199,5,1313,1275.0,2.980392156862745,17,17,1404,10.117647058823529,2809,10.000085457984824,6.046239165996667,1771,10.0,time_limit,removal_max_frac,0.25
P-n45-k5,P,44,1,510,510.0,0.0,5,5,556,9.019607843137255,27389,10.00016895798035,0.0846315419767052,226,10.0,time_limit,removal_max_frac,0.25
P-n45-k5,P,44,2,510,510.0,0.0,5,5,560,9.803921568627452,27922,10.000360666017514,0.10106516600353643,219,10.0,time_limit,removal_max_frac,0.25
P-n45-k5,P,44,3,510,510.0,0.0,5,5,561,10.0,27369,10.000322749954648,0.07696512498660013,167,10.0,time_limit,removal_max_frac,0.25
P-n45-k5,P,44,4,510,510.0,0.0,5,5,525,2.9411764705882355,27832,10.000571499986108,0.42520845896797255,1384,10.0,time_limit,removal_max_frac,0.25
P-n45-k5,P,44,5,510,510.0,0.0,5,5,523,2.549019607843137,27417,10.00006241601659,0.051494583021849394,133,10.0,time_limit,removal_max_frac,0.25
P-n65-k10,P,64,1,792,792.0,0.0,10,10,840,6.0606060606060606,17294,10.00026387500111,2.79334887501318,4576,10.0,time_limit,removal_max_frac,0.25
P-n65-k10,P,64,2,792,792.0,0.0,10,10,837,5.681818181818182,17944,10.000012084026821,2.8284096250426956,4839,10.0,time_limit,removal_max_frac,0.25
P-n65-k10,P,64,3,792,792.0,0.0,10,10,833,5.1767676767676765,17808,10.000220499990974,0.6420117919915356,906,10.0,time_limit,removal_max_frac,0.25
P-n65-k10,P,64,4,792,792.0,0.0,10,10,854,7.828282828282828,17503,10.001950500009116,3.9635224160156213,6667,10.0,time_limit,removal_max_frac,0.25
P-n65-k10,P,64,5,799,792.0,0.8838383838383839,10,10,852,7.575757575757576,17010,10.00208941596793,3.5564209159929305,5856,10.0,time_limit,removal_max_frac,0.25
P-n101-k4,P,100,1,681,681.0,0.0,4,4,736,8.076358296622614,8383,10.000645541993435,6.055641709011979,4943,10.0,time_limit,removal_max_frac,0.25
P-n101-k4,P,100,2,681,681.0,0.0,4,4,706,3.671071953010279,8503,10.000249832984991,0.5471352500026114,421,10.0,time_limit,removal_max_frac,0.25
P-n101-k4,P,100,3,681,681.0,0.0,4,4,698,2.4963289280469896,8351,10.000298083003145,4.44868916698033,3692,10.0,time_limit,removal_max_frac,0.25
P-n101-k4,P,100,4,681,681.0,0.0,4,4,717,5.286343612334802,8387,10.00104729202576,0.061257584020495415,42,10.0,time_limit,removal_max_frac,0.25
P-n101-k4,P,100,5,681,681.0,0.0,4,4,735,7.929515418502203,8419,10.000337875040714,6.129585125017911,5011,10.0,time_limit,removal_max_frac,0.25
E-n33-k4,E,32,1,835,835.0,0.0,4,4,868,3.9520958083832336,17759,10.000192540988792,0.01309729099739343,31,10.0,time_limit,removal_max_frac,0.55
E-n33-k4,E,32,2,835,835.0,0.0,4,4,895,7.18562874251497,17776,10.000065041997004,0.10471024998696521,166,10.0,time_limit,removal_max_frac,0.55
E-n33-k4,E,32,3,835,835.0,0.0,4,4,866,3.712574850299401,17747,10.000271749973763,0.029937458981294185,32,10.0,time_limit,removal_max_frac,0.55
E-n33-k4,E,32,4,835,835.0,0.0,4,4,856,2.5149700598802394,17630,10.000851332966704,0.01448066596640274,33,10.0,time_limit,removal_max_frac,0.55
E-n33-k4,E,32,5,835,835.0,0.0,4,4,867,3.8323353293413174,17522,10.000459040980786,0.053545249975286424,74,10.0,time_limit,removal_max_frac,0.55
E-n76-k8,E,75,1,736,735.0,0.1360544217687075,8,8,766,4.217687074829932,5313,10.00351937499363,3.47129583300557,1882,10.0,time_limit,removal_max_frac,0.55
E-n76-k8,E,75,2,736,735.0,0.1360544217687075,8,8,805,9.523809523809524,5468,10.00031279103132,4.276273082999978,2484,10.0,time_limit,removal_max_frac,0.55
E-n76-k8,E,75,3,736,735.0,0.1360544217687075,8,8,790,7.482993197278912,5537,10.003231209004298,5.55453220900381,3207,10.0,time_limit,removal_max_frac,0.55
E-n76-k8,E,75,4,736,735.0,0.1360544217687075,8,8,778,5.850340136054422,5526,10.004428041982464,9.152258916990831,5091,10.0,time_limit,removal_max_frac,0.55
E-n76-k8,E,75,5,737,735.0,0.272108843537415,8,8,789,7.346938775510204,5472,10.0022916670423,9.344368584046606,5109,10.0,time_limit,removal_max_frac,0.55
E-n101-k14,E,100,1,1081,1067.0,1.3120899718837864,14,14,1130,5.904404873477039,3763,10.005136542022228,4.854414875037037,2020,10.0,time_limit,removal_max_frac,0.55
E-n101-k14,E,100,2,1073,1067.0,0.5623242736644799,14,14,1128,5.716963448922212,3617,10.010729750036262,9.312420708010904,3393,10.0,time_limit,removal_max_frac,0.55
E-n101-k14,E,100,3,1083,1067.0,1.499531396438613,14,14,1132,6.091846298031865,3688,10.003776874975301,7.275773416971788,2830,10.0,time_limit,removal_max_frac,0.55
E-n101-k14,E,100,4,1080,1067.0,1.218369259606373,14,14,1164,9.090909090909092,3950,10.002210000006016,9.687389541009907,3841,10.0,time_limit,removal_max_frac,0.55
E-n101-k14,E,100,5,1078,1067.0,1.0309278350515463,14,14,1130,5.904404873477039,3894,10.0019717499963,4.878350874991156,1929,10.0,time_limit,removal_max_frac,0.55
F-n72-k4,F,71,1,237,237.0,0.0,4,4,250,5.485232067510548,6211,10.002081624988932,0.020161917025689036,9,10.0,time_limit,removal_max_frac,0.55
F-n72-k4,F,71,2,237,237.0,0.0,4,4,264,11.39240506329114,6053,10.000847499992233,0.7895709999720566,479,10.0,time_limit,removal_max_frac,0.55
F-n72-k4,F,71,3,237,237.0,0.0,4,4,264,11.39240506329114,6141,10.000381333986297,0.6560132500017062,408,10.0,time_limit,removal_max_frac,0.55
F-n72-k4,F,71,4,237,237.0,0.0,4,4,250,5.485232067510548,6095,10.001409958000295,0.16762187500717118,100,10.0,time_limit,removal_max_frac,0.55
